research.question,sub.research.question,repeat.for.variable,independent.variable,independent.variable.type,dependent.variable,dependent.variable.type,hypothesis.type,hypothesis
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,sante_4_18_59_sympt,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,sante_3_18_59_soins,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,sante_3_18_59_non_recu,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,sante_4_60plus_sympt,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,sante_3_60plus_soins,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,sante_3_60plus_non_recu,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,sante_5_deces,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,nut_4,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_1_revenu,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_1_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_2_1,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_2_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_alim,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_loy,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_non_al,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_agric,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_elev,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_agric_main,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_terre,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_combu,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_sante,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_edu,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_transp,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_commu,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_dette,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_futur,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_alim_agr,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_dep_30j_autre,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_3_depense_totale,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,mssc_6_membres_assoc,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,secal_6_agric,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,secal_9_acces_marche,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,secal_9_temps_acces_marche,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,secal_marche_non_appro_raison,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_6_lavage_mains_moyens,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_17_source_boisson,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_18_eau_temps_atteindre,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_19_traitement,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_20_suffisamment_besoins,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_21_problemes_acceder_eau,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_21_problemes_acceder_eau_quels,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_21_problemes_acceder_eau_groupes,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_29_infra_sanit,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_31_sanit_partagee_par_genre,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_32_sanit_partagee_espace_femmes,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_33_sanit_suffisant,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_34_sanit_insuff_raisons,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,wash_34_sanit_insuff_raisons_groupes,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_1,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_1_bis,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_2_femmes,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_2_femmes_risque,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_2_hommes,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_2_hommes_risque,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_3_filles,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_3_filles_risque,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_3_garcons,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_3_garcons_risque,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_1_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_10_enf_trav,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_4,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_5_travail_force,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_8,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_8_1_temps,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_8_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_11,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_1,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_1_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_1_3,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_2_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_2_3,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_3,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_3_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_3_3,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_4,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_4_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_12_4_3,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_13,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_14,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,protect_14_propriete,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,coping,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_1_source_confiance,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_2_type_information,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_3_canal_information,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_4_retour_fournisseurs_aide,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_5_tel,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_6_radio,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_7_radio_channel,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_8_assist_rect,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_9_couvert_besoin,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_10_respect,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_11_securite,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_12_couvert_personne,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_13_groupe_non_couvert,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_14_plainte,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,aap_15_plainte_rep,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,rep_souhaitee_note,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,rep_souhaitee_1,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,rep_souhaitee_2,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,rep_souhaitee_3,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),NA,region,categorical,assistance_nfi_note,categorical,group_difference,
